Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/book,1345,0,1700,1749.3066266379187,98.58627100038575,5945.152565000171,3382.3048327137544,4.480135911709054,0.0,1700,2000,2300,2500,2900,3400,4200,4600,5700,5900,5900
GET,/api/concerts,282,0,38,64.3685376383454,2.3403480008710176,891.7375210003229,753.0,0.939329611228218,0.0,38,55,69,75,150,290,390,460,890,890,890
GET,/health,143,0,36,64.58171565034057,2.133192001565476,663.7776110001141,57.0,0.47632671775047936,0.0,36,57,72,78,140,240,480,580,660,660,660
,Aggregated,1770,0,1300,1344.7483196497237,2.133192001565476,5945.152565000171,2694.74406779661,5.895792240687752,0.0,1300,1800,2100,2300,2700,3200,3900,4400,5700,5900,5900
