Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780224414,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780224415,1,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,8.407874999988962,8.407874999988962,8.407874999988962,8.407874999988962,57.0
1780224415,1,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,8.407874999988962,8.407874999988962,8.407874999988962,8.407874999988962,57.0
1780224416,2,POST,/api/book,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,158.62844499997664,158.62844499997664,158.62844499997664,158.62844499997664,3396.0
1780224416,2,GET,/health,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.464794000000438,6.4363344999947,4.464794000000438,8.407874999988962,57.0
1780224416,2,,Aggregated,0.000000,0.000000,160,160,160,160,160,160,160,160,160,160,160,3,0,8,57.16703799998868,4.464794000000438,158.62844499997664,1170.0
1780224417,3,POST,/api/book,0.000000,0.000000,160,160,160,160,160,160,160,160,160,160,160,1,0,158.62844499997664,158.62844499997664,158.62844499997664,158.62844499997664,3396.0
1780224417,3,GET,/api/concerts,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,4.230354000014813,4.230354000014813,4.230354000014813,4.230354000014813,753.0
1780224417,3,GET,/health,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.464794000000438,6.4363344999947,4.464794000000438,8.407874999988962,57.0
1780224417,3,,Aggregated,0.000000,0.000000,4,4,160,160,160,160,160,160,160,160,160,4,0,4.230354000014813,43.93286699999521,4.230354000014813,158.62844499997664,1065.75
1780224418,4,POST,/api/book,0.500000,0.000000,160,160,170,170,170,170,170,170,170,170,170,4,0,140,152.08588825001357,132.77762300003815,174.0632190000042,3374.0
1780224418,4,GET,/api/concerts,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,1,0,4.230354000014813,4.230354000014813,4.230354000014813,4.230354000014813,753.0
1780224418,4,GET,/health,1.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.464794000000438,6.4363344999947,4.464794000000438,8.407874999988962,57.0
1780224418,4,,Aggregated,1.500000,0.000000,140,140,160,160,170,170,170,170,170,170,170,7,0,130,89.34951085715122,4.230354000014813,174.0632190000042,2051.8571428571427
1780224419,5,POST,/api/book,0.333333,0.000000,140,160,170,170,180,180,180,180,180,180,180,7,0,140,143.31880814285927,103.7734689999752,177.55349200001547,3374.5714285714284
1780224419,5,GET,/api/concerts,0.333333,0.000000,4,4,4,4,4,4,4,4,4,4,4,1,0,4.230354000014813,4.230354000014813,4.230354000014813,4.230354000014813,753.0
1780224419,5,GET,/health,0.666667,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.464794000000438,6.4363344999947,4.464794000000438,8.407874999988962,57.0
1780224419,5,,Aggregated,1.333333,0.000000,130,140,160,170,180,180,180,180,180,180,180,10,0,110,102.0334680000019,4.230354000014813,177.55349200001547,2448.9
1780224420,5,POST,/api/book,0.333333,0.000000,140,160,170,170,180,180,180,180,180,180,180,7,0,140,143.31880814285927,103.7734689999752,177.55349200001547,3374.5714285714284
1780224420,5,GET,/api/concerts,0.333333,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,3.2250350000140315,3.7276945000144224,3.2250350000140315,4.230354000014813,753.0
1780224420,5,GET,/health,0.666667,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,4.464794000000438,6.4363344999947,4.464794000000438,8.407874999988962,57.0
1780224420,5,,Aggregated,1.333333,0.000000,130,140,160,170,180,180,180,180,180,180,180,11,0,110,93.05088318182119,3.2250350000140315,177.55349200001547,2294.7272727272725
1780224421,5,POST,/api/book,0.750000,0.000000,140,160,170,180,260,260,260,260,260,260,260,9,0,140,155.88842444444455,103.7734689999752,256.9128610000462,3378.0
1780224421,5,GET,/api/concerts,0.250000,0.000000,3,3,4,4,4,4,4,4,4,4,4,3,0,3.010614999993777,3.4886680000075407,3.010614999993777,4.230354000014813,753.0
1780224421,5,GET,/health,0.500000,0.000000,4,4,4,4,4,4,4,4,4,4,4,3,0,4,5.2271450000110535,2.808766000043761,8.407874999988962,57.0
1780224421,5,,Aggregated,1.500000,0.000000,130,140,160,170,180,260,260,260,260,260,260,15,0,110,95.27621726667046,2.808766000043761,256.9128610000462,2188.8
1780224422,5,POST,/api/book,1.166667,0.000000,160,170,180,260,410,410,410,410,410,410,410,10,0,140,181.3235473000077,103.7734689999752,410.23965300007603,3376.9
1780224422,5,GET,/api/concerts,0.333333,0.000000,3,3,4,4,4,4,4,4,4,4,4,3,0,3.010614999993777,3.4886680000075407,3.010614999993777,4.230354000014813,753.0
1780224422,5,GET,/health,0.333333,0.000000,4,4,4,4,4,4,4,4,4,4,4,3,0,4,5.2271450000110535,2.808766000043761,8.407874999988962,57.0
1780224422,5,,Aggregated,1.833333,0.000000,130,140,170,180,260,410,410,410,410,410,410,16,0,110,114.9614320000083,2.808766000043761,410.23965300007603,2262.4375
1780224423,5,POST,/api/book,1.166667,0.000000,170,260,280,300,390,410,410,410,410,410,410,13,0,170,213.49670192307713,103.7734689999752,410.23965300007603,3382.6153846153848
1780224423,5,GET,/api/concerts,0.333333,0.000000,3,3,4,4,4,4,4,4,4,4,4,4,0,3.010614999993777,3.404563499998403,3.010614999993777,4.230354000014813,753.0
1780224423,5,GET,/health,0.333333,0.000000,4,4,4,4,4,4,4,4,4,4,4,3,0,4,5.2271450000110535,2.808766000043761,8.407874999988962,57.0
1780224423,5,,Aggregated,1.833333,0.000000,140,170,260,280,390,410,410,410,410,410,410,20,0,130,140.23784070000147,2.808766000043761,410.23965300007603,2357.85
1780224424,5,POST,/api/book,1.166667,0.000000,170,260,280,300,390,410,410,410,410,410,410,13,0,170,213.49670192307713,103.7734689999752,410.23965300007603,3382.6153846153848
1780224424,5,GET,/api/concerts,0.333333,0.000000,3,3,4,4,4,4,4,4,4,4,4,4,0,3.010614999993777,3.404563499998403,3.010614999993777,4.230354000014813,753.0
1780224424,5,GET,/health,0.333333,0.000000,4,4,4,4,4,4,4,4,4,4,4,3,0,4,5.2271450000110535,2.808766000043761,8.407874999988962,57.0
1780224424,5,,Aggregated,1.833333,0.000000,140,170,260,280,390,410,410,410,410,410,410,20,0,130,140.23784070000147,2.808766000043761,410.23965300007603,2357.85
1780224425,5,POST,/api/book,1.125000,0.000000,170,260,280,300,390,410,410,410,410,410,410,14,0,160,208.5638261428601,103.7734689999752,410.23965300007603,3385.5714285714284
1780224425,5,GET,/api/concerts,0.375000,0.000000,3,3,3,4,4,4,4,4,4,4,4,5,0,3,3.318328599993947,2.973388999976123,4.230354000014813,753.0
1780224425,5,GET,/health,0.375000,0.000000,4,4,4,4,4,4,4,4,4,4,4,3,0,4,5.2271450000110535,2.808766000043761,8.407874999988962,57.0
1780224425,5,,Aggregated,1.875000,0.000000,140,170,260,280,390,410,410,410,410,410,410,22,0,130,134.18939290909293,2.808766000043761,410.23965300007603,2333.3636363636365
1780224426,5,POST,/api/book,1.444444,0.000000,140,180,280,300,390,410,410,410,410,410,410,16,0,140,199.00108718751142,103.7734689999752,410.23965300007603,3384.5625
1780224426,5,GET,/api/concerts,0.444444,0.000000,3,3,3,4,4,4,4,4,4,4,4,5,0,3,3.318328599993947,2.973388999976123,4.230354000014813,753.0
1780224426,5,GET,/health,0.333333,0.000000,3,3,4,4,4,4,4,4,4,4,4,4,0,3,4.631657250001808,2.808766000043761,8.407874999988962,57.0
1780224426,5,,Aggregated,2.222222,0.000000,140,140,180,260,300,390,410,410,410,410,410,25,0,130,128.76542668000639,2.808766000043761,410.23965300007603,2325.84
1780224427,5,POST,/api/book,1.400000,0.000000,180,230,280,300,390,410,410,410,410,410,410,18,0,160,199.70379672222785,103.7734689999752,410.23965300007603,3382.722222222222
1780224427,5,GET,/api/concerts,0.500000,0.000000,3,3,3,4,4,4,4,4,4,4,4,5,0,3,3.318328599993947,2.973388999976123,4.230354000014813,753.0
1780224427,5,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,4,0,3,4.631657250001808,2.808766000043761,8.407874999988962,57.0
1780224427,5,,Aggregated,2.100000,0.000000,140,180,230,260,300,390,410,410,410,410,410,27,0,140,134.43654122222512,2.808766000043761,410.23965300007603,2403.037037037037
