Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780237067,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780237068,2,POST,/api/book,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,480,481.9070554995051,478.53417099941,485.2799399996002,3369.0
1780237068,2,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,480,481.9070554995051,478.53417099941,485.2799399996002,3369.0
1780237069,4,POST,/api/book,0.000000,0.000000,390,390,390,390,390,390,390,390,390,390,390,4,0,390,432.92104574993573,381.81853400055843,485.2799399996002,3384.5
1780237069,4,,Aggregated,0.000000,0.000000,390,390,390,390,390,390,390,390,390,390,390,4,0,390,432.92104574993573,381.81853400055843,485.2799399996002,3384.5
1780237070,6,POST,/api/book,0.000000,0.000000,390,390,390,390,390,390,390,390,390,390,390,6,0,390,408.07317533320503,330.2743949989235,485.2799399996002,3375.6666666666665
1780237070,6,GET,/api/concerts,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,53.7027919999673,53.7027919999673,53.7027919999673,53.7027919999673,753.0
1780237070,6,,Aggregated,0.000000,0.000000,380,390,390,390,390,390,390,390,390,390,390,7,0,390,357.4488348570282,53.7027919999673,485.2799399996002,3001.0
1780237071,8,POST,/api/book,2.000000,0.000000,390,390,500,500,500,500,500,500,500,500,500,9,0,390,425.3432143333258,330.2743949989235,502.6210359992547,3374.0
1780237071,8,GET,/api/concerts,0.000000,0.000000,28,28,28,28,28,28,28,28,28,28,28,2,0,28.227564000189886,40.965178000078595,28.227564000189886,53.7027919999673,753.0
1780237071,8,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2.754619999905117,2.754619999905117,2.754619999905117,2.754619999905117,56.0
1780237071,8,,Aggregated,2.000000,0.000000,380,390,390,500,500,500,500,500,500,500,500,12,0,380,326.0644920833329,2.754619999905117,502.6210359992547,2660.6666666666665
1780237072,10,POST,/api/book,2.000000,0.000000,380,390,390,500,500,500,500,500,500,500,500,12,0,380,399.00617308330766,298.4344950000377,502.6210359992547,3374.4166666666665
1780237072,10,GET,/api/concerts,0.333333,0.000000,3,3,28,28,28,28,28,28,28,28,28,4,0,3,21.936034250302328,2.8832130010414403,53.7027919999673,753.0
1780237072,10,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2.754619999905117,2.754619999905117,2.754619999905117,2.754619999905117,56.0
1780237072,10,,Aggregated,2.333333,0.000000,330,380,390,390,500,500,500,500,500,500,500,17,0,330,286.9748725882827,2.754619999905117,502.6210359992547,2562.4117647058824
1780237073,12,POST,/api/book,2.250000,0.000000,380,390,500,500,530,610,610,610,610,610,610,17,0,390,407.28297035286016,188.6339169996063,612.4575650010229,3371.8823529411766
1780237073,12,GET,/api/concerts,0.500000,0.000000,28,28,79,79,79,79,79,79,79,79,79,5,0,28,33.32659340012469,2.8832130010414403,78.88882999941416,753.0
1780237073,12,GET,/health,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,1,0,2.754619999905117,2.754619999905117,2.754619999905117,2.754619999905117,56.0
1780237073,12,,Aggregated,2.750000,0.000000,330,380,390,490,500,530,610,610,610,610,610,23,0,330,308.39991665213705,2.754619999905117,612.4575650010229,2658.391304347826
1780237074,14,POST,/api/book,2.200000,0.000000,390,450,500,500,530,610,610,610,610,610,610,18,0,390,409.84785983326015,188.6339169996063,612.4575650010229,3370.5555555555557
1780237074,14,GET,/api/concerts,0.800000,0.000000,18,28,28,79,79,79,79,79,79,79,79,6,0,18,30.770925000069838,2.8832130010414403,78.88882999941416,753.0
1780237074,14,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,1,0,2.754619999905117,2.754619999905117,2.754619999905117,2.754619999905117,56.0
1780237074,14,,Aggregated,3.200000,0.000000,330,390,450,490,500,530,610,610,610,610,610,25,0,330,302.5856658799603,2.754619999905117,612.4575650010229,2609.76
